id,xcentroid,ycentroid,sharpness,roundness1,roundness2,npix,sky,peak,flux,mag
1,40.863222755845925,47.01634095634427,0.46851780481718275,-0.17278595605882413,-0.07834813043186667,25,0.0,0.5081765502069908,1.1389939071550588,-0.14130350226093252
2,64.21601137672698,64.1725374120003,0.5779494825101648,-0.07260414681907347,-0.020250475038615424,25,0.0,77.19263176802248,169.57327707697485,-5.573393532944096
